n_bits,Type,Integer_Value,Compressed_Size_Bytes
45,Random,23697040650249,29
45,Random,33407277605251,29
45,Random,18248969710693,27
45,Random,20324837671453,28
45,Random,29224492076556,25
45,Random,18850084310100,25
45,Random,17500590872840,24
45,Random,7196268245552,29
45,Random,1531038368919,30
45,Random,11070626108901,28
45,Random,1823513147097,29
45,Random,1610789400816,27
45,Random,21551963630427,28
45,Random,15704139170841,28
45,Random,26403922844019,28
45,Random,6931965433074,27
45,Random,11323891825046,23
45,Random,2662840744313,27
45,Random,12097454158598,28
45,Random,30384365471330,30
45,Random,32142113858089,30
45,Random,21661084529306,28
45,Random,12188910205745,31
45,Random,12462552938233,27
45,Random,21884482161300,29
45,Random,21150854672277,27
45,Random,696576489911,27
45,Random,7771002620126,29
45,Random,5231645004776,30
45,Random,24605843541722,28
45,Random,766292348979,28
45,Random,30885853093842,30
45,Random,29078339417153,29
45,Random,25102060677714,25
45,Random,21324831325754,28
45,Random,17668658215876,27
45,Random,6775889951445,30
45,Random,9018860839693,27
45,Random,26138745556513,29
45,Random,6581815944077,29
45,Random,14015341342330,30
45,Random,30339486088846,31
45,Random,32068387272339,29
45,Random,26366844086088,26
45,Random,32940102928775,28
45,Random,6189541395142,29
45,Random,29384756097609,24
45,Random,20749283263785,28
45,Random,4999044755389,27
45,Random,3035743564292,28
45,Random,15695085460276,29
45,Random,18186661382329,27
45,Random,30623141487061,27
45,Random,21658349015480,30
45,Random,308350787856,26
45,Random,33899979147056,29
45,Random,25393573841153,30
45,Random,9082694985313,26
45,Random,582469731686,25
45,Random,5455893178944,27
45,Random,15201078497119,30
45,Random,23351798215491,27
45,Random,4556544000890,27
45,Random,18907363360679,27
45,Random,23993921217086,29
45,Random,25976995938775,28
45,Random,34858474301382,27
45,Random,26607961057897,26
45,Random,25522017522693,28
45,Random,10213005651726,29
45,Random,13169444703287,28
45,Random,4157883476687,27
45,Random,17455546174260,26
45,Random,25068329598220,27
45,Random,6486437509233,27
45,Random,22542982463049,28
45,Random,15505865723306,30
45,Random,990580351167,27
45,Random,21063987512061,29
45,Random,1283328758043,28
45,Random,3792271892899,33
45,Random,23451558578843,26
45,Random,9192157773977,29
45,Random,2936835847820,28
45,Random,10356755168767,24
45,Random,5526480688727,27
45,Random,15316723935427,30
45,Random,11136842467447,25
45,Random,29356570463166,28
45,Random,16479625920326,27
45,Random,7059092454005,27
45,Random,34903268701418,27
45,Random,23189343592708,26
46,Gradual,70368744177663,12
46,Gradual,69818988363775,15
46,Gradual,69818988361727,17
46,Gradual,69818988353535,18
46,Gradual,69818988353407,20
46,Gradual,65420941842303,20
46,Gradual,65420941842431,18
46,Gradual,65420941842303,20
46,Gradual,65420941838207,21
46,Gradual,65386582099839,20
46,Gradual,47794396055423,21
46,Gradual,47794396054911,23
46,Gradual,47794387666303,25
46,Gradual,47794387670399,23
46,Gradual,47794387670143,24
46,Gradual,47794354115711,24
46,Gradual,47794353984639,27
46,Gradual,47794353919103,28
46,Gradual,46694842291327,28
46,Gradual,46729202029695,25
46,Gradual,46729202030207,24
46,Gradual,46729202030205,26
46,Gradual,47828713657981,26
46,Gradual,47553835751037,26
46,Gradual,46454324123261,27
46,Gradual,46454324123245,26
46,Gradual,46454323598957,26
46,Gradual,46453786728045,27
46,Gradual,46453787252333,28
46,Gradual,46453786728045,27
46,Gradual,46453786723949,29
46,Gradual,46453786723945,27
46,Gradual,46454323594857,26
46,Gradual,46454323725929,28
46,Gradual,46450028758633,30
46,Gradual,46450028758632,29
46,Gradual,46450028757608,30
46,Gradual,64042214802024,31
46,Gradual,64042214806120,30
46,Gradual,64042214806122,31
46,Gradual,64042214802026,31
46,Gradual,64041677931114,32
46,Gradual,64041675833962,31
46,Gradual,64041675834986,30
46,Gradual,64041675834984,30
46,Gradual,64041675837032,30
46,Gradual,64041674788456,31
46,Gradual,64041708342888,31
46,Gradual,64041716731496,31
46,Gradual,64041683177064,30
46,Gradual,63904244223592,29
46,Gradual,63869884485224,26
46,Gradual,63869884484200,27
46,Gradual,63869817375336,29
46,Gradual,63869817342568,29
46,Gradual,63869817342504,28
46,Gradual,63869818391080,28
46,Gradual,63867670907432,28
46,Gradual,63867670906920,28
46,Gradual,63867670907432,28
46,Gradual,63867670907436,28
46,Gradual,64417426721324,24
46,Gradual,64417426786860,24
46,Gradual,64417426786924,25
46,Gradual,64417426786920,26
46,Gradual,64417426786922,25
46,Gradual,64417426786923,25
46,Gradual,62218403531371,28
46,Gradual,62218386754155,27
46,Gradual,62218386754153,29
46,Gradual,62220534237801,30
46,Gradual,62220534245993,30
46,Gradual,61670778432105,29
46,Gradual,61670778432073,27
46,Gradual,62770290059849,28
46,Gradual,62753110190665,29
46,Gradual,62753177299529,29
46,Gradual,62753168910921,28
46,Gradual,62753168845385,28
46,Gradual,62787528583753,28
46,Gradual,62787528583757,30
46,Gradual,67185575094861,30
46,Gradual,67186111965773,30
46,Gradual,49593925921357,29
46,Gradual,49593925922381,29
46,Gradual,49611105791565,32
46,Gradual,49611104742989,29
46,Gradual,49611104742988,30
46,Gradual,67203290787404,31
46,Gradual,67186110918220,30
46,Gradual,67186110917708,30
46,Gradual,67185574046796,30
46,Gradual,67185574079564,29
46,Gradual,67185574071372,31
46,Gradual,67185574069324,29
46,Gradual,67185574069340,28
46,Gradual,67185573938268,28
46,Gradual,62787527427164,27
46,Gradual,62787527558236,28
46,Gradual,62787527560284,31
46,Gradual,62787528084572,30
46,Random,22809767466599,29
46,Random,65047121327882,28
46,Random,49776146616090,27
46,Random,8163196665331,28
46,Random,15706035501978,28
46,Random,49848750238740,28
46,Random,3804899889441,30
46,Random,30792994199592,27
46,Random,32526947381885,27
46,Random,35353716980,26
46,Random,26554420201953,29
46,Random,37080499486983,27
46,Random,9269990521216,30
46,Random,32224488490627,29
46,Random,69912447863351,28
46,Random,23099205210935,27
46,Random,57641994080420,28
46,Random,46899426967249,27
46,Random,63003937111254,28
46,Random,52698190992693,27
46,Random,42188529146664,29
46,Random,26712594646686,28
46,Random,61312572942388,31
46,Random,61632200405434,26
46,Random,8097019391450,27
46,Random,60966570097502,29
46,Random,43794487931472,26
46,Random,8591334103325,29
46,Random,44986672896947,31
46,Random,65573749872680,28
46,Random,29766585969069,29
46,Random,25971829874111,29
46,Random,62854993996462,27
46,Random,18002688523147,28
46,Random,10586368895437,27
46,Random,49985547876670,32
46,Random,69077606221551,28
46,Random,10681698724080,28
46,Random,70040233217172,25
46,Random,9420138933832,27
46,Random,951966499983,28
46,Random,56677537723071,30
46,Random,8460370195021,27
46,Random,5614259423639,30
46,Random,41418002469921,31
46,Random,14937759503062,26
46,Random,59441465869582,29
46,Random,13168453107720,26
46,Random,6377894191437,30
46,Random,32112598611152,26
46,Random,59972846635917,28
46,Random,40550537294049,26
46,Random,59496535350310,29
46,Random,1688661163775,25
46,Random,40416204807827,27
46,Random,14374361864718,29
46,Random,61107593830277,32
46,Random,7383538594059,31
46,Random,43364960296893,28
46,Random,22823273080956,29
46,Random,35737926064144,28
46,Random,28234144179107,28
46,Random,26888624754911,28
46,Random,44234239566178,27
46,Random,63930919646890,28
46,Random,27714402203814,25
46,Random,40060793335706,32
46,Random,49578067182199,31
46,Random,31167083565048,30
46,Random,65309282709638,24
46,Random,48836212832420,27
46,Random,12036426487901,26
46,Random,5973448562260,28
46,Random,67555704273176,30
46,Random,2513436661780,25
46,Random,31209636439208,28
46,Random,44305557667198,29
46,Random,19582468439149,31
46,Random,70323306718037,25
46,Random,21230596946098,29
46,Random,15659317216074,31
46,Random,47414523942520,29
46,Random,4544534750354,23
46,Random,19184923232079,30
46,Random,36305127535075,25
46,Random,32672780330757,26
46,Random,60500343788468,31
46,Random,1072819571915,25
46,Random,34372082740829,28
46,Random,39261762670635,25
46,Random,44781628819310,29
46,Random,19081731262331,29
46,Random,51436921441903,29
46,Random,62615210307944,32
46,Random,66756822120065,31
46,Random,34635753976989,25
46,Random,5961554851893,26
46,Random,12449176137259,25
46,Random,58615233598174,27
46,Random,17244255197129,26
47,Gradual,140737488355327,12
47,Gradual,123145302310911,14
47,Gradual,123145168093183,17
47,Gradual,123145168093055,17
47,Gradual,122870290186111,19
47,Gradual,122870290120575,19
47,Gradual,122870290116479,20
47,Gradual,122870290108287,21
47,Gradual,122870290108283,22
47,Gradual,122870290108251,23
47,Gradual,122870290108283,22
47,Gradual,122870222999419,23
47,Gradual,122870222999411,24
47,Gradual,123145100906355,22
47,Gradual,123140805939059,23
47,Gradual,123140804890483,24
47,Gradual,123140804888435,26
47,Gradual,123140804626291,27
47,Gradual,123140802529139,25
47,Gradual,122865924622195,25
47,Gradual,122865924622193,25
47,Gradual,122865387751281,29
47,Gradual,122848207882097,30
47,Gradual,122848207884145,29
47,Gradual,122865387753329,30
47,Gradual,122865521971057,29
47,Gradual,122865521971061,28
47,Gradual,122796802494325,28
47,Gradual,122796802494453,28
47,Gradual,122796802494197,28
47,Gradual,87612430405365,29
47,Gradual,87612430404853,28
47,Gradual,87612426210549,30
47,Gradual,87474987257077,27
47,Gradual,87474986732789,29
47,Gradual,83076940221685,31
47,Gradual,83076940745973,30
47,Gradual,83081235713269,31
47,Gradual,83081235713277,30
47,Gradual,83081235713789,29
47,Gradual,83149955190525,31
47,Gradual,83141365255933,28
47,Gradual,83141365239549,30
47,Gradual,83278804193021,28
47,Gradual,83278804193017,29
47,Gradual,83278804201209,28
47,Gradual,83279341072121,28
47,Gradual,83277193588473,30
47,Gradual,83277185199865,32
47,Gradual,83277185199737,32
47,Gradual,83277185199741,32
47,Gradual,83552063106685,29
47,Gradual,82452551478909,28
47,Gradual,100044737523325,27
47,Gradual,100044737522813,27
47,Gradual,100044737539197,26
47,Gradual,100044737801341,26
47,Gradual,100044737801343,27
47,Gradual,135229109890175,28
47,Gradual,117636923845759,26
47,Gradual,118736435473535,25
47,Gradual,118735898602623,25
47,Gradual,83551526513791,26
47,Gradual,83534346644607,28
47,Gradual,83534078209151,28
47,Gradual,83499718470783,29
47,Gradual,83499718470781,29
47,Gradual,83499785579645,28
47,Gradual,83499718470781,29
47,Gradual,81300695215229,29
47,Gradual,81296400247933,29
47,Gradual,81296399723645,28
47,Gradual,81296399592573,28
47,Gradual,81227680115837,29
47,Gradual,81227663338621,30
47,Gradual,81227663330429,27
47,Gradual,81227663854717,29
47,Gradual,83426687110269,28
47,Gradual,83426687108221,29
47,Gradual,83426687108157,29
47,Gradual,83426653553725,29
47,Gradual,83426653554237,29
47,Gradual,101018839598653,28
47,Gradual,99919327970877,28
47,Gradual,99919327970861,28
47,Gradual,99919327979053,29
47,Gradual,99919327979021,28
47,Gradual,135103700067853,28
47,Gradual,135107995035149,30
47,Gradual,135107995035405,30
47,Gradual,135107996083981,30
47,Gradual,134833118177037,28
47,Gradual,134850298046221,25
47,Gradual,134712859092749,28
47,Gradual,135812370720525,29
47,Gradual,100627998631693,29
47,Gradual,100627998631709,29
47,Gradual,100627998623517,30
47,Gradual,100628015400733,28
47,Gradual,100628015400221,28
47,Gradual,100628015399197,27
47,Random,108219165640891,30
47,Random,13259358533908,31
47,Random,40835082666657,30
47,Random,83732593590580,31
47,Random,13850767573602,26
47,Random,109006979162255,28
47,Random,83786677894290,28
47,Random,30735767395100,29
47,Random,106443773666576,29
47,Random,116247059165107,30
47,Random,53762648956547,27
47,Random,107080841901037,30
47,Random,100912426275420,26
47,Random,120341477613286,27
47,Random,76238717633458,23
47,Random,18123586079605,29
47,Random,37511316715374,30
47,Random,28742210194916,30
47,Random,103500153764783,27
47,Random,84415379558191,27
47,Random,20059112067562,28
47,Random,26296927294196,28
47,Random,57614757631929,29
47,Random,129410550531421,28
47,Random,82248698062549,30
47,Random,29768299290285,29
47,Random,3148411278237,28
47,Random,107289061445393,30
47,Random,125197031107079,27
47,Random,117784012859038,28
47,Random,109320146224698,30
47,Random,34447089177693,27
47,Random,94437397034395,27
47,Random,24523432555110,31
47,Random,421087778631,29
47,Random,18134993082435,26
47,Random,135035172121821,26
47,Random,15524690664026,30
47,Random,96897950981126,27
47,Random,39263655119925,32
47,Random,44427161570359,29
47,Random,139341319654960,26
47,Random,63776989807037,29
47,Random,76610934637509,28
47,Random,39485769606340,32
47,Random,136263480442215,31
47,Random,139004035727934,28
47,Random,52894836340821,27
47,Random,101728391860775,29
47,Random,76179624816080,30
47,Random,67975702798851,30
47,Random,19535639198771,30
47,Random,47108321632292,26
47,Random,129099458815424,28
47,Random,11108041366005,31
47,Random,66265804094473,27
47,Random,1265741304036,26
47,Random,75153426299640,30
47,Random,31845653999284,31
47,Random,42486486337212,30
47,Random,113420591102101,29
47,Random,23267080522010,24
47,Random,42308789798142,29
47,Random,1343349377915,29
47,Random,16169074450591,28
47,Random,121177970845790,30
47,Random,87113944161161,28
47,Random,119358172017142,28
47,Random,86351409233138,29
47,Random,126160564684242,28
47,Random,101903891121785,30
47,Random,118117525906186,25
47,Random,126839199940481,27
47,Random,73112547526917,29
47,Random,104139679571462,27
47,Random,130555399655177,28
47,Random,59323894585813,28
47,Random,48053218276452,27
47,Random,36929487871438,29
47,Random,20133896493999,23
47,Random,25214663150642,27
47,Random,117446091058595,26
47,Random,16921050417101,29
47,Random,51308461376230,26
47,Random,70768384275160,27
47,Random,129841315724856,27
47,Random,120226213214508,27
47,Random,53088807040571,31
47,Random,8965071883426,31
47,Random,22107594381221,27
47,Random,6700681547415,28
47,Random,75185923622123,31
47,Random,14596993415056,28
47,Random,39996431238969,29
47,Random,111458909244780,30
47,Random,89631145023311,29
47,Random,84159094518328,30
47,Random,118182764808207,28
47,Random,41968731688257,29
47,Random,12170884860290,30
48,Gradual,281474976710655,12
48,Gradual,281470681743359,15
48,Gradual,281470681743358,16
48,Gradual,281470681743359,15
48,Gradual,281470680694783,16
48,Gradual,281470680678399,17
48,Gradual,281470680678395,16
48,Gradual,281470680677883,19
48,Gradual,281470680677819,19
48,Gradual,281470680677691,21
48,Gradual,281470647123259,21
48,Gradual,281195769216315,22
48,Gradual,281195765022011,23
48,Gradual,276797718510907,24
48,Gradual,276797718510651,24
48,Gradual,274598695255099,29
48,Gradual,274598695255611,28
48,Gradual,274598696304187,27
48,Gradual,274598696304179,27
48,Gradual,274598562086451,26
48,Gradual,274598562085939,27
48,Gradual,274529842609203,29
48,Gradual,273430330981427,29
48,Gradual,273430330981939,29
48,Gradual,203061586804275,31
48,Gradual,203061585755699,31
48,Gradual,203027226017331,32
48,Gradual,203027226016307,33
48,Gradual,273395970193971,33
48,Gradual,273395970210355,31
48,Gradual,273395961821747,31
48,Gradual,238211589732915,33
48,Gradual,238245949471283,32
48,Gradual,238245949471267,32
48,Gradual,238245949471523,32
48,Gradual,238245949467427,31
48,Gradual,238245983021859,31
48,Gradual,238245980924707,32
48,Gradual,238245980924711,32
48,Gradual,238245980924679,31
48,Gradual,238245980662535,31
48,Gradual,238245980662551,30
48,Gradual,238245980646167,30
48,Gradual,238245980646175,31
48,Gradual,238237390711583,33
48,Gradual,238237390711071,34
48,Gradual,238237390711069,33
48,Gradual,220645204666653,31
48,Gradual,220645204928797,30
48,Gradual,220920082835741,30
48,Gradual,220920217053469,30
48,Gradual,220919948618013,29
48,Gradual,220919948617757,29
